First row	Bin lower limit (um)	Second row	Bin upper limit (um)	0.28137675	0.3125175	0.34365825	0.3762438	0.4117295	0.45037345	0.49245665	0.53828535	0.5881927	0.6425419	0.7017281	0.76618195	0.8363721	0.91280925	0.99604925	1.08669765	1.1854137	1.29291555	1.409985	1.5374737	1.67630885	1.82750035	1.99214785	2.171449	2.36670795	2.57934495	2.81090665	3.06307735	3.33769125	3.63674575	3.96241615	4.31707115	4.7032905	5.12388335	5.581909	6.0806989	6.6238811	7.21540655	7.8595777	8.56108015	9.32501625	10.1569427	11.0629106	12.04950965	13.123916	14.29394455	15.56810555	16.955667	18.4667213	20.11225955	21.9042506	23.85572895	25.9808888	28.29518795	30.81545965	33.5600356	36.5488787	39.80372895	43.3482608	47.208256	51.4117908	55.98944015	60.97450035	66.40323085	72.31511845	78.75316395	85.76419555	93.39920895	101.7137386	110.7682613	120.6286366	131.3665853	143.0602113	155.7945701	169.6622869	184.7642304
Age (ka BP)	Dust MAR (g/m2/a)	Age error (ka)	MAR error (g/m2/a)	0.3125175	0.34365825	0.3762438	0.4117295	0.45037345	0.49245665	0.53828535	0.5881927	0.6425419	0.7017281	0.76618195	0.8363721	0.91280925	0.99604925	1.08669765	1.1854137	1.29291555	1.409985	1.5374737	1.67630885	1.82750035	1.99214785	2.171449	2.36670795	2.57934495	2.81090665	3.06307735	3.33769125	3.63674575	3.96241615	4.31707115	4.7032905	5.12388335	5.581909	6.0806989	6.6238811	7.21540655	7.8595777	8.56108015	9.32501625	10.1569427	11.0629106	12.04950965	13.123916	14.29394455	15.56810555	16.955667	18.4667213	20.11225955	21.9042506	23.85572895	25.9808888	28.29518795	30.81545965	33.5600356	36.5488787	39.80372895	43.3482608	47.208256	51.4117908	55.98944015	60.97450035	66.40323085	72.31511845	78.75316395	85.76419555	93.39920895	101.7137386	110.7682613	120.6286366	131.3665853	143.0602113	155.7945701	169.6622869	184.7642304	208.3394615
0.36	1.78	0.27	0.38	NA	NA	0.077444048	0.068329952	0.108828347	0.120977281	0.12711332	0.143996574	0.160081451	0.175085673	0.19336219	0.211466126	0.226962462	0.246532755	0.263263919	0.292461606	0.323121172	0.33868785	0.374599402	0.410345423	0.443636994	0.485667017	0.527081003	0.571708609	0.619846332	0.681649253	0.74368616	0.800882136	0.872415169	0.948174932	1.038611708	1.12450409	1.211187313	1.317900725	1.434918597	1.560455087	1.678127263	1.810263478	1.962423309	2.12646003	2.282488536	2.45025438	2.631133324	2.806896929	2.990542312	3.169332283	3.344495823	3.513318651	3.657191894	3.775662983	3.873875391	3.92799664	3.923514918	3.863643869	3.739839533	3.551006619	3.299117259	2.984213703	2.626795466	2.253167407	1.880573967	1.532425754	1.231622943	0.989276867	0.805366994	0.669690756	0.565449702	0.477774627	0.395744775	0.316325505	0.240607886	0.17092983	0.112319117	0.067455065	0.036533263	0.021156274
0.69	1.45	0.27	0.28	NA	NA	0.075819046	0.066896348	0.106545026	0.118439065	0.124446484	0.140975619	0.156723138	0.171412775	0.189306115	0.207030488	0.222202014	0.241362259	0.257743119	0.286329181	0.316346705	0.331588198	0.366748367	0.401747046	0.434343552	0.475496255	0.516047099	0.559745709	0.60688302	0.667402355	0.728154035	0.784170169	0.854229675	0.928434633	1.017020653	1.101168245	1.186105661	1.290676977	1.405366698	1.528431124	1.643835358	1.773461438	1.922770878	2.08380616	2.237107199	2.402057891	2.580045349	2.7532546	2.934489215	3.111332945	3.285087777	3.453204751	3.597532972	3.717771766	3.819146709	3.878382082	3.881341856	3.831299898	3.719867453	3.545928475	3.311212327	3.015155478	2.677408543	2.323194963	1.968326939	1.634831504	1.344517377	1.107681431	0.924069564	0.783718124	0.670407382	0.570452803	0.474013988	0.379342815	0.288644098	0.205070255	0.134753927	0.080928607	0.043830073	0.025378173
0.99	1.34	0.08	0.27	NA	NA	0.076431381	0.067436462	0.107405279	0.119395391	0.125451314	0.142113864	0.157988421	0.172796567	0.190834305	0.208701634	0.223995555	0.243310386	0.259823187	0.288639662	0.318899143	0.33426314	0.369706362	0.404986606	0.437844989	0.479328267	0.520204341	0.564252955	0.611767202	0.672770166	0.734006022	0.790466678	0.861081363	0.935872138	1.02515544	1.109960379	1.195555611	1.300934072	1.416500885	1.540496579	1.656755553	1.787327608	1.937710873	2.09987703	2.254205321	2.420216398	2.599293515	2.773465006	2.955608013	3.133185452	3.307471009	3.475853479	3.620010257	3.739583493	3.839766914	3.897075086	3.897230893	3.843485729	3.727391991	3.547841191	3.306654693	3.003497582	2.658339537	2.296811255	1.935265098	1.596248746	1.301982523	1.063070565	0.879346399	0.740756419	0.630862844	0.535534708	0.444524646	0.35559992	0.270545661	0.192207298	0.126301245	0.075852217	0.041080812	0.023787275
1.24	1.40	0.19	0.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1.50	1.33	0.24	0.26	NA	NA	0.079287076	0.069956165	0.111418305	0.123856263	0.130138318	0.147423262	0.163890725	0.179251865	0.197963135	0.216497528	0.23236217	0.252397621	0.269526247	0.299417711	0.330805503	0.346741049	0.383504784	0.420098498	0.454178491	0.4972036	0.539596733	0.585278176	0.634550715	0.697809559	0.761304209	0.819838376	0.893042817	0.970566276	1.063102463	1.150974027	1.239637468	1.34878098	1.468439656	1.596779854	1.717024904	1.852008749	2.007401517	2.174841444	2.333962718	2.504922347	2.689081908	2.867742818	3.054123461	3.235121522	3.411881834	3.581505069	3.724862862	3.841329434	3.935955119	3.984275346	3.971352146	3.90033199	3.762493944	3.556765858	3.285397834	2.949117885	2.569385919	2.173735318	1.78103593	1.416267167	1.103567705	0.85497206	0.670724048	0.540350867	0.446397486	0.372650824	0.30696489	0.244845714	0.186121	0.132204799	0.086871615	0.05217235	0.0282556	0.016356377
1.76	1.16	0.26	0.22	NA	NA	0.081380112	0.071802719	0.11435931	0.12712557	0.133573366	0.151314474	0.168216444	0.183982791	0.203187633	0.222210883	0.238493813	0.259057468	0.276637425	0.307316622	0.339531364	0.355885941	0.39361737	0.431173596	0.466148951	0.510304	0.553808894	0.600687025	0.651248147	0.716160242	0.781310345	0.841364225	0.916466599	0.995992749	1.090912847	1.181031789	1.27194395	1.383846845	1.506504193	1.638028345	1.761195146	1.89941227	2.058475711	2.229781251	2.392414957	2.567001305	2.754886123	2.936837026	3.12632387	3.309827797	3.488401415	3.658934738	3.801706443	3.915895677	4.006448912	4.048182301	4.025673231	3.941992614	3.788218457	3.563305754	3.269818053	2.9092629	2.504193616	2.083535893	1.668004586	1.284362154	0.95815335	0.702460655	0.517828691	0.393477562	0.311206466	0.253276372	0.206149881	0.163675984	0.124247821	0.088230141	0.057974289	0.034818193	0.018859467	0.010922884
2.03	1.21	0.27	0.24	NA	NA	0.081450093	0.07186448	0.114457694	0.127234934	0.133688243	0.15144456	0.168361046	0.18414099	0.203362355	0.222401941	0.23869883	0.259280136	0.276875217	0.307580753	0.339823137	0.35619167	0.39395552	0.431544008	0.466549178	0.510741976	0.554284132	0.601202281	0.651806439	0.716773827	0.781979301	0.842083961	0.917249807	0.996842961	1.091842833	1.182036917	1.273024243	1.385019476	1.507776971	1.639407373	1.762672184	1.900998185	2.060184398	2.231618175	2.394369331	2.56907685	2.757086035	2.939147357	3.128737612	3.312325654	3.490960702	3.661524462	3.804276306	3.918389103	4.008805592	4.050318404	4.027489423	3.943385597	3.789078296	3.563524308	3.269297376	2.907930835	2.502014008	2.080520007	1.664225464	1.279951588	0.953290719	0.697360773	0.512716073	0.388566379	0.30668589	0.24928469	0.202778837	0.160961803	0.122178832	0.086759654	0.057007989	0.034237865	0.018545132	0.01074083
2.29	1.02	0.26	0.19	NA	NA	0.082924715	0.07316568	0.116530009	0.129538508	0.136108628	0.154186305	0.171408942	0.187474434	0.207043539	0.226427555	0.243019196	0.263972642	0.281885712	0.313146404	0.345971458	0.362635117	0.401080837	0.439347519	0.474983538	0.51997263	0.564298197	0.612059457	0.663571555	0.729703856	0.796075776	0.857251229	0.933754438	1.014758714	1.111438191	1.203215751	1.295787508	1.409727018	1.534597603	1.668471605	1.79379502	1.934399169	2.096171812	2.270329208	2.435554753	2.61281754	2.803451889	2.98783116	3.179609747	3.364964221	3.544877416	3.716081957	3.858420927	3.970929202	4.058475766	4.095347384	4.065764628	3.972740697	3.807204825	3.568133259	3.258321287	2.879849816	2.456079424	2.016965716	1.584583983	1.187011709	0.850832143	0.589901616	0.404986398	0.285079787	0.211430566	0.165173639	0.131744824	0.103769868	0.078583085	0.055775137	0.036647022	0.022010297	0.011922811	0.006896028
2.55	0.95	0.24	0.18	NA	NA	0.081155141	0.071604298	0.114043242	0.126774155	0.133204144	0.150896237	0.16775149	0.183474308	0.202626089	0.221596737	0.237834709	0.258341584	0.275873029	0.306467635	0.338593519	0.354902972	0.392530435	0.429983267	0.464862322	0.508895963	0.552281437	0.5990309	0.64945346	0.714187904	0.7791601	0.839050586	0.913948993	0.993259928	1.087923771	1.177801109	1.268471544	1.38007793	1.502412829	1.633594771	1.75644784	1.894317368	2.052986148	2.223876103	2.386132319	2.560328959	2.747813266	2.929410253	3.118562901	3.301798116	3.480177328	3.650612196	3.793446477	3.907880541	3.998871454	4.041313136	4.019835072	3.937515144	3.785452946	3.562602254	3.271492957	2.913547125	2.511200785	2.09323089	1.680153719	1.298539691	0.973782795	0.718852969	0.534262277	0.409263884	0.325737165	0.266107043	0.21698574	0.172400325	0.130898047	0.092956575	0.061080224	0.036683543	0.019869829	0.011508058
2.81	0.83	0.19	0.15	NA	NA	0.083673391	0.07382614	0.117581979	0.130707993	0.137337386	0.155578228	0.172956331	0.189166763	0.208912424	0.22847128	0.245212554	0.266354985	0.28442949	0.315971937	0.349092842	0.365906392	0.404698225	0.443309293	0.479265607	0.524658807	0.569382089	0.61757148	0.669544508	0.736268221	0.803232306	0.864951284	0.942133395	1.023854138	1.121386484	1.21396805	1.30734416	1.422270663	1.548213729	1.683226184	1.809594205	1.951355155	2.114441721	2.289981608	2.456463631	2.635024076	2.826990787	3.012547332	3.205437413	3.3916886	3.572250047	3.743779648	3.885909451	3.997603518	4.083693275	4.118208908	4.085196935	3.987643496	3.816406338	3.570472031	3.252747612	2.865593048	2.432759249	1.984699481	1.544150993	1.139827702	0.798815533	0.535346406	0.350293832	0.232541237	0.163070926	0.122471889	0.095682012	0.074734381	0.056450231	0.040044692	0.026311473	0.015805264	0.008558651	0.004948477
3.06	0.74	0.07	0.14	NA	NA	0.08557917	0.075507593	0.120259956	0.133684773	0.140465014	0.159121183	0.176894904	0.19347438	0.213669563	0.233673538	0.250795616	0.272418893	0.290904285	0.323164131	0.357038008	0.374232997	0.413905994	0.453393389	0.490164885	0.536587078	0.582322711	0.631601642	0.684748013	0.752977075	0.821448453	0.884551087	0.963461321	1.047005657	1.146708597	1.24133642	1.336760018	1.454199057	1.58287247	1.720784042	1.849812723	1.994518031	2.160946861	2.340005644	2.509685773	2.691549204	2.886908501	3.075459086	3.271175521	3.459709639	3.641922811	3.814280586	3.955877152	4.065498173	4.147879668	4.176397134	4.13465704	4.025577186	3.839830006	3.576427164	3.238563184	2.829305401	2.373400296	1.9025709	1.441233377	1.019724937	0.666412148	0.396481017	0.211078907	0.098809591	0.039976091	0.013780254	0.003905035	0.000820968	0	0	0	0	0	0
